cod_ibge,nome,variavel,populacao_estimada,integrado_snt,p_value,tau
3513207,Cristais Paulista,Sinistros com vítimas feridas - ciclistas,9543,Sim,0.1058684910005985,0.15688985715137205
3513306,Cruzália,Sinistros com vítimas feridas - ciclistas,2129,Não,NA,NA
3513405,Cruzeiro,Sinistros com vítimas feridas - ciclistas,76513,Sim,5.453873131028037e-4,0.30810456168346484
3513504,Cubatão,Sinistros com vítimas feridas - ciclistas,115082,Sim,0.056500677093163344,-0.16733438409420184
3513603,Cunha,Sinistros com vítimas feridas - ciclistas,22456,Sim,0.6288590757223551,0.04810361518025281
3513702,Descalvado,Sinistros com vítimas feridas - ciclistas,32622,Não,0.06275408062673196,-0.17524077023537274
3513801,Diadema,Sinistros com vítimas feridas - ciclistas,404118,Sim,0.7492761373785422,-0.028626555623002453
3513850,Dirce Reis,Sinistros com vítimas feridas - ciclistas,1641,Não,NA,NA
3513900,Divinolândia,Sinistros com vítimas feridas - ciclistas,11314,Não,0.7080087982564824,-0.03828469567385033
3514007,Dobrada,Sinistros com vítimas feridas - ciclistas,8958,Sim,0.7438579710454347,-0.03238817993773549
3514106,Dois Córregos,Sinistros com vítimas feridas - ciclistas,24855,Sim,0.4718833062057382,0.06997381432261099
3514205,Dolcinópolis,Sinistros com vítimas feridas - ciclistas,2250,Não,0.8264899659344833,0.022308347417478884
3514304,Dourado,Sinistros com vítimas feridas - ciclistas,8186,Sim,0.7650871933583798,-0.0298973048794422
3514403,Dracena,Sinistros com vítimas feridas - ciclistas,46664,Sim,0.03154420602861178,0.186132235538356
3514502,Duartina,Sinistros com vítimas feridas - ciclistas,12529,Não,0.8619131270691582,0.017469485380080828
3514601,Dumont,Sinistros com vítimas feridas - ciclistas,9719,Não,0.6356595981445674,0.04661660850591339
3514700,Echaporã,Sinistros com vítimas feridas - ciclistas,6295,Não,0.30302779942146446,0.10134184148960382
3514809,Eldorado,Sinistros com vítimas feridas - ciclistas,13162,Sim,0.01131458458620149,-0.24451392554834128
3514908,Elias Fausto,Sinistros com vítimas feridas - ciclistas,18103,Não,0.5121906684219288,0.06530918673774468
3514924,Elisiário,Sinistros com vítimas feridas - ciclistas,3189,Não,NA,NA
3514957,Embaúba,Sinistros com vítimas feridas - ciclistas,2353,Não,0.3255357662377787,-0.09683775964562143
3515004,Embu das Artes,Sinistros com vítimas feridas - ciclistas,259323,Sim,0.001473104810365535,0.29889223434537315
3515103,Embu-Guaçu,Sinistros com vítimas feridas - ciclistas,68805,Sim,0.09959085515560699,-0.15706696524529512
3515129,Emilianópolis,Sinistros com vítimas feridas - ciclistas,3062,Não,0.494396235653322,0.06734506125235393
3515152,Engenheiro Coelho,Sinistros com vítimas feridas - ciclistas,20139,Sim,0.20048070701921922,-0.12251907137250868
3515186,Espírito Santo do Pinhal,Sinistros com vítimas feridas - ciclistas,40681,Sim,0.9480015278227187,-0.006750775011490357
3515194,Espírito Santo do Turvo,Sinistros com vítimas feridas - ciclistas,4217,Sim,0.09191286591292497,-0.1643989873053573
3515202,Estrela d'Oeste,Sinistros com vítimas feridas - ciclistas,9655,Não,0.5544875339378039,0.057751682764599854
3515301,Estrela do Norte,Sinistros com vítimas feridas - ciclistas,2749,Não,0.851452208411281,0.020268368297920763
3515350,Euclides da Cunha Paulista,Sinistros com vítimas feridas - ciclistas,7928,Não,0.820351088213537,-0.022997926830340153
3515400,Fartura,Sinistros com vítimas feridas - ciclistas,16984,Não,0.5198375077168678,-0.06287117282031006
3515509,Fernandópolis,Sinistros com vítimas feridas - ciclistas,73286,Sim,0.3754668372606973,-0.0771112443549281
3515608,Fernando Prestes,Sinistros com vítimas feridas - ciclistas,6066,Não,0.5823193735766927,-0.05451743053761984
3515657,Fernão,Sinistros com vítimas feridas - ciclistas,1689,Não,0.1879503815356946,-0.1282763071473408
3515707,Ferraz de Vasconcelos,Sinistros com vítimas feridas - ciclistas,185622,Sim,0.3621312046026151,-0.08633329705869054
3515806,Flora Rica,Sinistros com vítimas feridas - ciclistas,1492,Não,NA,NA
3515905,Floreal,Sinistros com vítimas feridas - ciclistas,2756,Não,NA,NA
3516002,Flórida Paulista,Sinistros com vítimas feridas - ciclistas,13171,Não,0.22282949105741984,-0.11816882781064278
3516101,Florínia,Sinistros com vítimas feridas - ciclistas,3987,Sim,1,0
3516200,Franca,Sinistros com vítimas feridas - ciclistas,364331,Sim,0.09018382890202883,0.14093898918458705
3516309,Francisco Morato,Sinistros com vítimas feridas - ciclistas,171107,Sim,0.5413386748595288,-0.0594456892457347
3516408,Franco da Rocha,Sinistros com vítimas feridas - ciclistas,149786,Sim,0.5366597902523962,-0.058024127737913885
3516507,Gabriel Monteiro,Sinistros com vítimas feridas - ciclistas,2811,Não,0.5596689271994115,-0.057724338216303364
3516606,Gália,Sinistros com vítimas feridas - ciclistas,6435,Não,0.8765219717042634,-0.01609854878123811
3516705,Garça,Sinistros com vítimas feridas - ciclistas,43115,Sim,0.1168396566515211,0.14063094689424527
3516804,Gastão Vidigal,Sinistros com vítimas feridas - ciclistas,3235,Não,0.30302779942146446,-0.10134184148960382
3516853,Gavião Peixoto,Sinistros com vítimas feridas - ciclistas,4797,Sim,0.42610190270497333,-0.07882143226969185
3516903,General Salgado,Sinistros com vítimas feridas - ciclistas,10449,Não,0.5641469776175252,-0.055766304807787506
3517000,Getulina,Sinistros com vítimas feridas - ciclistas,10355,Não,0.17456610043628468,0.13287041439748057
3517109,Glicério,Sinistros com vítimas feridas - ciclistas,4173,Sim,NA,NA
3517208,Guaiçara,Sinistros com vítimas feridas - ciclistas,11459,Não,0.41692368080989894,0.07824560589229806
3517307,Guaimbê,Sinistros com vítimas feridas - ciclistas,5606,Não,0.41117794855496786,-0.08001785631675827
3517406,Guaíra,Sinistros com vítimas feridas - ciclistas,40424,Sim,0.6656919055565405,0.03962442004907603
3517505,Guapiaçu,Sinistros com vítimas feridas - ciclistas,22316,Sim,0.2277510723996765,-0.11615226844899092
3517604,Guapiara,Sinistros com vítimas feridas - ciclistas,17256,Sim,NA,NA
3517703,Guará,Sinistros com vítimas feridas - ciclistas,18790,Sim,0.02791314385444772,0.20759650026761461
3517802,Guaraçaí,Sinistros com vítimas feridas - ciclistas,7486,Sim,0.14851705487491795,0.13918102060613716
3517901,Guaraci,Sinistros com vítimas feridas - ciclistas,10542,Não,0.8033403225435295,-0.024436920084311378
3518008,Guarani d'Oeste,Sinistros com vítimas feridas - ciclistas,1999,Não,NA,NA
3518107,Guarantã,Sinistros com vítimas feridas - ciclistas,6531,Não,0.4109480267103225,-0.08042253181708987
3518206,Guararapes,Sinistros com vítimas feridas - ciclistas,31872,Sim,0.009216440517098582,-0.22764491650413812
3518305,Guararema,Sinistros com vítimas feridas - ciclistas,32436,Sim,0.2266278892531799,-0.11326649075215259
3518404,Guaratinguetá,Sinistros com vítimas feridas - ciclistas,121710,Sim,0.00974336331397477,0.21925242664145178
3518503,Guareí,Sinistros com vítimas feridas - ciclistas,15268,Sim,0.3093120280344486,0.09941413803918914
3518602,Guariba,Sinistros com vítimas feridas - ciclistas,38609,Sim,0.38193990569936465,0.0836559105813257
3518701,Guarujá,Sinistros com vítimas feridas - ciclistas,294973,Sim,0.001532134264358333,0.264599987741579
3518800,Guarulhos,Sinistros com vítimas feridas - ciclistas,1345364,Sim,0.04663341903088998,0.16631266256584012
3518859,Guatapará,Sinistros com vítimas feridas - ciclistas,7462,Não,0.8169019131493347,0.023070540681101096
3518909,Guzolândia,Sinistros com vítimas feridas - ciclistas,4276,Não,0.23667706713034936,-0.11544867643260673
3519006,Herculândia,Sinistros com vítimas feridas - ciclistas,9302,Não,0.4083113918554043,-0.08038813990630399
3519055,Holambra,Sinistros com vítimas feridas - ciclistas,15596,Sim,0.9099112575548038,0.011723270403002665
3519071,Hortolândia,Sinistros com vítimas feridas - ciclistas,247331,Sim,0.07332140653230285,0.16072661702391072
3519105,Iacanga,Sinistros com vítimas feridas - ciclistas,10633,Não,0.8859930496171787,0.014869208197354107
3519204,Iacri,Sinistros com vítimas feridas - ciclistas,6207,Não,0.7458369956851975,-0.031944567408148494
3519253,Iaras,Sinistros com vítimas feridas - ciclistas,8257,Não,0.03722085037977268,-0.20203518375706178
3519303,Ibaté,Sinistros com vítimas feridas - ciclistas,33110,Sim,0.25103102213469214,-0.10856806093968198
3519402,Ibirá,Sinistros com vítimas feridas - ciclistas,11934,Não,0.5581026625727094,0.057494817075850385
3519501,Ibirarema,Sinistros com vítimas feridas - ciclistas,6461,Não,0.9936922344009097,-0.0015211698765784996
3519600,Ibitinga,Sinistros com vítimas feridas - ciclistas,61908,Sim,7.58207256396216e-4,0.300716731401158
3519709,Ibiúna,Sinistros com vítimas feridas - ciclistas,77651,Sim,0.3619347669211923,0.08844157354717845
3519808,Icém,Sinistros com vítimas feridas - ciclistas,7969,Sim,0.1883209864567227,-0.12788500961078225
3519907,Iepê,Sinistros com vítimas feridas - ciclistas,7739,Sim,0.45381902840145,-0.07431735042570946
3520004,Igaraçu do Tietê,Sinistros com vítimas feridas - ciclistas,23430,Sim,0.7499374113664614,-0.03120530997603426
3520103,Igarapava,Sinistros com vítimas feridas - ciclistas,26755,Sim,0.29611398293705765,-0.09963731525275939
3520202,Igaratá,Sinistros com vítimas feridas - ciclistas,10904,Sim,NA,NA
3520301,Iguape,Sinistros com vítimas feridas - ciclistas,29881,Sim,0.9911841341917087,0.0015510795640736078
3520400,Ilhabela,Sinistros com vítimas feridas - ciclistas,36329,Sim,0.0021749663901288667,0.28044770584846546
3520426,Ilha Comprida,Sinistros com vítimas feridas - ciclistas,13955,Sim,0.5792918113702978,-0.05330505280242256
3520442,Ilha Solteira,Sinistros com vítimas feridas - ciclistas,26240,Sim,0.43093727910524177,0.07335051770211079
3520509,Indaiatuba,Sinistros com vítimas feridas - ciclistas,267796,Sim,0.1990436651307458,0.11249524653592836
3520608,Indiana,Sinistros com vítimas feridas - ciclistas,5191,Não,0.42671885326613324,-0.07778572749521807
3520707,Indiaporã,Sinistros com vítimas feridas - ciclistas,4109,Não,0.12236001667823918,0.15088674177341013
3520806,Inúbia Paulista,Sinistros com vítimas feridas - ciclistas,3671,Sim,0.6845716515541913,-0.04003248360826105
3520905,Ipaussu,Sinistros com vítimas feridas - ciclistas,13933,Sim,0.45654838011985954,0.07236128744769145
3521002,Iperó,Sinistros com vítimas feridas - ciclistas,37999,Sim,0.27582471742947734,0.10573000383057513
3521101,Ipeúna,Sinistros com vítimas feridas - ciclistas,6999,Não,0.45100856358469893,0.07355064897599668
3521150,Ipiguá,Sinistros com vítimas feridas - ciclistas,7037,Sim,1,0.0013184021609358996
3521200,Iporanga,Sinistros com vítimas feridas - ciclistas,4091,Não,NA,NA
3521309,Ipuã,Sinistros com vítimas feridas - ciclistas,14691,Sim,0.7438579710454347,0.03238817993773549
3521408,Iracemápolis,Sinistros com vítimas feridas - ciclistas,22435,Sim,0.029245664525840723,0.20906145645893084
3521507,Irapuã,Sinistros com vítimas feridas - ciclistas,6946,Não,0.5997373893948152,0.0514400504893446
3521606,Irapuru,Sinistros com vítimas feridas - ciclistas,7145,Não,0.02654573560313732,-0.2144363991272016
3521705,Itaberá,Sinistros com vítimas feridas - ciclistas,18258,Sim,0.264136875256031,-0.10903486107523969
3521804,Itaí,Sinistros com vítimas feridas - ciclistas,25930,Sim,0.3890021606934371,0.08382823042708008
3521903,Itajobi,Sinistros com vítimas feridas - ciclistas,17420,Não,0.7833910848230639,-0.027597512196408186
3522000,Itaju,Sinistros com vítimas feridas - ciclistas,3702,Não,NA,NA
3522109,Itanhaém,Sinistros com vítimas feridas - ciclistas,117435,Sim,0.9847426330725075,-0.0020572322350602317
3522158,Itaóca,Sinistros com vítimas feridas - ciclistas,3490,Não,NA,NA
3522208,Itapecerica da Serra,Sinistros com vítimas feridas - ciclistas,163928,Sim,0.08489793948794781,0.16265653696220955
3522307,Itapetininga,Sinistros com vítimas feridas - ciclistas,163774,Sim,0.06349521190247734,-0.15945904493326374
3522406,Itapeva,Sinistros com vítimas feridas - ciclistas,92324,Sim,0.25309105971586543,-0.10515528030223302
3522505,Itapevi,Sinistros com vítimas feridas - ciclistas,241924,Sim,0.050856861639514576,-0.18184874080225752
3522604,Itapira,Sinistros com vítimas feridas - ciclistas,73919,Sim,0.03323829250848803,0.19838084342427723
3522653,Itapirapuã Paulista,Sinistros com vítimas feridas - ciclistas,4405,Não,NA,NA
3522703,Itápolis,Sinistros com vítimas feridas - ciclistas,40464,Sim,0.09608181265902979,0.15385302889359526
3522802,Itaporanga,Sinistros com vítimas feridas - ciclistas,14260,Sim,0.0493547010575379,0.1888368181561118
3522901,Itapuí,Sinistros com vítimas feridas - ciclistas,13984,Não,0.10735020386091741,0.15575202106846397
3523008,Itapura,Sinistros com vítimas feridas - ciclistas,4014,Não,0.47357979826900826,0.07055196893103745
3523107,Itaquaquecetuba,Sinistros com vítimas feridas - ciclistas,382521,Sim,0.09104494584813562,-0.14900751538486534
3523206,Itararé,Sinistros com vítimas feridas - ciclistas,45327,Sim,0.8079058089391549,0.023316753883197257
3523305,Itariri,Sinistros com vítimas feridas - ciclistas,15762,Sim,0.1723492055039003,-0.13061151963798395
3523404,Itatiba,Sinistros com vítimas feridas - ciclistas,126403,Sim,0.058426676687110685,0.17331680695797033
3523503,Itatinga,Sinistros com vítimas feridas - ciclistas,19427,Sim,0.2436772955835666,0.1128681022125032
3523602,Itirapina,Sinistros com vítimas feridas - ciclistas,16433,Sim,0.06567695866626841,0.17705340716563026
3523701,Itirapuã,Sinistros com vítimas feridas - ciclistas,5861,Não,0.08604009392462886,0.16675919929154306
3523800,Itobi,Sinistros com vítimas feridas - ciclistas,8210,Sim,0.028335931956734284,0.2122627479106798
3523909,Itu,Sinistros com vítimas feridas - ciclistas,174561,Sim,0.25650210513243604,-0.09902675331311198
3524006,Itupeva,Sinistros com vítimas feridas - ciclistas,74119,Sim,0.2719696693739234,0.1017447663206545
3524105,Ituverava,Sinistros com vítimas feridas - ciclistas,38451,Sim,0.9475406396233688,-0.006594026121880358
3524204,Jaborandi,Sinistros com vítimas feridas - ciclistas,6293,Sim,0.8632156706548764,0.017610718768900614
3524303,Jaboticabal,Sinistros com vítimas feridas - ciclistas,73467,Sim,0.5545485717896207,-0.053677298452964574
3524402,Jacareí,Sinistros com vítimas feridas - ciclistas,249968,Sim,0.002560123217520603,0.2592790586062834
3524501,Jaci,Sinistros com vítimas feridas - ciclistas,7878,Não,NA,NA
3524600,Jacupiranga,Sinistros com vítimas feridas - ciclistas,16254,Sim,0.8379303326403854,-0.020078417987886732
3524709,Jaguariúna,Sinistros com vítimas feridas - ciclistas,61801,Sim,0.43287666057345975,0.07517814118496735
3524808,Jales,Sinistros com vítimas feridas - ciclistas,50017,Sim,0.6802938007607479,0.036060631116692006
3524907,Jambeiro,Sinistros com vítimas feridas - ciclistas,6575,Não,0.763046186728181,0.03032324970152569
3525003,Jandira,Sinistros com vítimas feridas - ciclistas,121988,Sim,0.4941245444092639,0.06651391068424164
3525102,Jardinópolis,Sinistros com vítimas feridas - ciclistas,46868,Sim,0.44569235689602077,0.07086750691431466
3525201,Jarinu,Sinistros com vítimas feridas - ciclistas,39531,Sim,0.6419714879255443,0.04528269645756317
3525300,Jaú,Sinistros com vítimas feridas - ciclistas,137323,Sim,7.615153959579109e-4,-0.3084609259588211
3525409,Jeriquara,Sinistros com vítimas feridas - ciclistas,3976,Não,NA,NA
3525508,Joanópolis,Sinistros com vítimas feridas - ciclistas,13095,Não,0.5596689271994115,0.057724338216303364
3525607,João Ramalho,Sinistros com vítimas feridas - ciclistas,4456,Não,0.427066083209818,0.07729840616184903
3525706,José Bonifácio,Sinistros com vítimas feridas - ciclistas,37859,Sim,0.44240360392754396,-0.07082271919471278
3525805,Júlio Mesquita,Sinistros com vítimas feridas - ciclistas,4308,Não,0.891000962737475,0.014502423770294894
3525854,Jumirim,Sinistros com vítimas feridas - ciclistas,3123,Não,0.5034386404333794,-0.065195759019168
3525904,Jundiaí,Sinistros com vítimas feridas - ciclistas,460313,Sim,0.41173412377805274,0.07063330564720881
3526001,Junqueirópolis,Sinistros com vítimas feridas - ciclistas,20878,Sim,0.6267364279469105,0.04512029534939595
3526100,Juquiá,Sinistros com vítimas feridas - ciclistas,17255,Sim,0.9251389033364938,0.009626072340348266
3526209,Juquitiba,Sinistros com vítimas feridas - ciclistas,28007,Sim,0.19631678012354895,-0.1253468806492338
3526308,Lagoinha,Sinistros com vítimas feridas - ciclistas,5182,Não,0.22351750599093528,0.11935816886553338
3526407,Laranjal Paulista,Sinistros com vítimas feridas - ciclistas,27009,Sim,0.58345529744913,-0.05359209327086932
3526506,Lavínia,Sinistros com vítimas feridas - ciclistas,9909,Não,0.9523456446736592,0.0068993780491020465
3526605,Lavrinhas,Sinistros com vítimas feridas - ciclistas,7328,Não,0.29132081979095625,-0.10255653871300946
3526704,Leme,Sinistros com vítimas feridas - ciclistas,101316,Sim,2.1869723643196167e-4,0.3116572707733284
3526803,Lençóis Paulista,Sinistros com vítimas feridas - ciclistas,68395,Sim,0.3063406811715342,0.09588709849687524
